x,y,z,u,v,z,0.,0.,0.,0.,0.,0.
0.00,3.50,0.00,0.000,0.035,0.00,0.,0.,0.,0.,0.,0.
0.00,4.50,0.00,0.000,0.045,0.00,0.,0.,0.,0.,0.,0.
0.00,5.50,0.00,0.000,0.055,0.00,0.,0.,0.,0.,0.,0.
0.00,6.50,0.00,0.000,0.065,0.00,0.,0.,0.,0.,0.,0.
0.00,7.50,0.00,0.000,0.075,0.00,0.,0.,0.,0.,0.,0.
0.00,8.50,0.00,0.000,0.085,0.00,0.,0.,0.,0.,0.,0.
0.00,9.50,0.00,0.000,0.095,0.00,0.,0.,0.,0.,0.,0.
0.00,10.50,0.00,0.000,0.105,0.00,0.,0.,0.,0.,0.,0.
0.00,11.50,0.00,0.000,0.115,0.00,0.,0.,0.,0.,0.,0.
0.00,12.50,0.00,0.000,0.125,0.00,0.,0.,0.,0.,0.,0.
0.00,13.50,0.00,0.000,0.135,0.00,0.,0.,0.,0.,0.,0.
0.00,14.50,0.00,0.000,0.145,0.00,0.,0.,0.,0.,0.,0.
0.00,15.50,0.00,0.000,0.155,0.00,0.,0.,0.,0.,0.,0.
0.00,16.50,0.00,0.000,0.165,0.00,0.,0.,0.,0.,0.,0.
0.00,17.50,0.00,0.000,0.175,0.00,0.,0.,0.,0.,0.,0.
0.00,18.50,0.00,0.000,0.185,0.00,0.,0.,0.,0.,0.,0.
0.00,19.50,0.00,0.000,0.195,0.00,0.,0.,0.,0.,0.,0.
0.00,20.50,0.00,0.000,0.205,0.00,0.,0.,0.,0.,0.,0.
0.00,21.50,0.00,0.000,0.215,0.00,0.,0.,0.,0.,0.,0.
0.00,22.50,0.00,0.000,0.225,0.00,0.,0.,0.,0.,0.,0.
0.00,23.50,0.00,0.000,0.235,0.00,0.,0.,0.,0.,0.,0.
0.00,24.50,0.00,0.000,0.245,0.00,0.,0.,0.,0.,0.,0.
0.00,25.50,0.00,0.000,0.255,0.00,0.,0.,0.,0.,0.,0.
0.00,26.50,0.00,0.000,0.265,0.00,0.,0.,0.,0.,0.,0.
0.00,27.50,0.00,0.000,0.275,0.00,0.,0.,0.,0.,0.,0.
0.00,28.50,0.00,0.000,0.285,0.00,0.,0.,0.,0.,0.,0.
0.00,29.50,0.00,0.000,0.295,0.00,0.,0.,0.,0.,0.,0.
0.00,30.50,0.00,0.000,0.305,0.00,0.,0.,0.,0.,0.,0.
0.00,31.50,0.00,0.000,0.315,0.00,0.,0.,0.,0.,0.,0.
0.00,32.50,0.00,0.000,0.325,0.00,0.,0.,0.,0.,0.,0.
0.00,33.50,0.00,0.000,0.335,0.00,0.,0.,0.,0.,0.,0.
0.00,34.50,0.00,0.000,0.345,0.00,0.,0.,0.,0.,0.,0.
0.00,35.50,0.00,0.000,0.355,0.00,0.,0.,0.,0.,0.,0.
0.00,36.50,0.00,0.000,0.365,0.00,0.,0.,0.,0.,0.,0.
1.00,-36.50,0.00,-0.003,-0.365,0.00,0.,0.,0.,0.,0.,0.
1.00,-35.50,0.00,-0.003,-0.355,0.00,0.,0.,0.,0.,0.,0.
1.00,-34.50,0.00,-0.003,-0.345,0.00,0.,0.,0.,0.,0.,0.
1.00,-33.50,0.00,-0.003,-0.335,0.00,0.,0.,0.,0.,0.,0.
1.00,-32.50,0.00,-0.003,-0.325,0.00,0.,0.,0.,0.,0.,0.
1.00,-31.50,0.00,-0.003,-0.315,0.00,0.,0.,0.,0.,0.,0.
1.00,-30.50,0.00,-0.003,-0.305,0.00,0.,0.,0.,0.,0.,0.
1.00,-29.50,0.00,-0.003,-0.295,0.00,0.,0.,0.,0.,0.,0.
1.00,-28.50,0.00,-0.003,-0.285,0.00,0.,0.,0.,0.,0.,0.
1.00,-27.50,0.00,-0.003,-0.275,0.00,0.,0.,0.,0.,0.,0.
1.00,-26.50,0.00,-0.003,-0.265,0.00,0.,0.,0.,0.,0.,0.
1.00,-25.50,0.00,-0.003,-0.255,0.00,0.,0.,0.,0.,0.,0.
1.00,-24.50,0.00,-0.003,-0.245,0.00,0.,0.,0.,0.,0.,0.
1.00,-23.50,0.00,-0.003,-0.235,0.00,0.,0.,0.,0.,0.,0.
1.00,-22.50,0.00,-0.003,-0.225,0.00,0.,0.,0.,0.,0.,0.
1.00,-21.50,0.00,-0.003,-0.215,0.00,0.,0.,0.,0.,0.,0.
1.00,-20.50,0.00,-0.003,-0.205,0.00,0.,0.,0.,0.,0.,0.
1.00,-19.50,0.00,-0.003,-0.195,0.00,0.,0.,0.,0.,0.,0.
1.00,-18.50,0.00,-0.003,-0.185,0.00,0.,0.,0.,0.,0.,0.
1.00,-17.50,0.00,-0.003,-0.175,0.00,0.,0.,0.,0.,0.,0.
1.00,-16.50,0.00,-0.003,-0.165,0.00,0.,0.,0.,0.,0.,0.
1.00,-15.50,0.00,-0.003,-0.155,0.00,0.,0.,0.,0.,0.,0.
1.00,-14.50,0.00,-0.003,-0.145,0.00,0.,0.,0.,0.,0.,0.
1.00,-13.50,0.00,-0.003,-0.135,0.00,0.,0.,0.,0.,0.,0.
1.00,-12.50,0.00,-0.003,-0.125,0.00,0.,0.,0.,0.,0.,0.
1.00,-11.50,0.00,-0.003,-0.115,0.00,0.,0.,0.,0.,0.,0.
1.00,-10.50,0.00,-0.003,-0.105,0.00,0.,0.,0.,0.,0.,0.
1.00,-9.50,0.00,-0.003,-0.095,0.00,0.,0.,0.,0.,0.,0.
1.00,-8.50,0.00,-0.003,-0.085,0.00,0.,0.,0.,0.,0.,0.
1.00,-7.50,0.00,-0.003,-0.075,0.00,0.,0.,0.,0.,0.,0.
1.00,-6.50,0.00,-0.003,-0.065,0.00,0.,0.,0.,0.,0.,0.
1.00,-5.50,0.00,-0.003,-0.055,0.00,0.,0.,0.,0.,0.,0.
1.00,-4.50,0.00,-0.003,-0.045,0.00,0.,0.,0.,0.,0.,0.
1.00,-3.50,0.00,-0.003,-0.035,0.00,0.,0.,0.,0.,0.,0.
1.00,-2.50,0.00,-0.003,-0.025,0.00,0.,0.,0.,0.,0.,0.
1.00,-1.50,0.00,-0.003,-0.015,0.00,0.,0.,0.,0.,0.,0.
1.00,-0.50,0.00,-0.003,-0.005,0.00,0.,0.,0.,0.,0.,0.
1.00,0.50,0.00,-0.003,0.005,0.00,0.,0.,0.,0.,0.,0.
1.00,1.50,0.00,-0.003,0.015,0.00,0.,0.,0.,0.,0.,0.
1.00,2.50,0.00,-0.003,0.025,0.00,0.,0.,0.,0.,0.,0.
1.00,3.50,0.00,-0.003,0.035,0.00,0.,0.,0.,0.,0.,0.
1.00,4.50,0.00,-0.003,0.045,0.00,0.,0.,0.,0.,0.,0.
1.00,5.50,0.00,-0.003,0.055,0.00,0.,0.,0.,0.,0.,0.
1.00,6.50,0.00,-0.003,0.065,0.00,0.,0.,0.,0.,0.,0.
1.00,7.50,0.00,-0.003,0.075,0.00,0.,0.,0.,0.,0.,0.
1.00,8.50,0.00,-0.003,0.085,0.00,0.,0.,0.,0.,0.,0.
1.00,9.50,0.00,-0.003,0.095,0.00,0.,0.,0.,0.,0.,0.
1.00,10.50,0.00,-0.003,0.105,0.00,0.,0.,0.,0.,0.,0.
1.00,11.50,0.00,-0.003,0.115,0.00,0.,0.,0.,0.,0.,0.
1.00,12.50,0.00,-0.003,0.125,0.00,0.,0.,0.,0.,0.,0.
1.00,13.50,0.00,-0.003,0.135,0.00,0.,0.,0.,0.,0.,0.
1.00,14.50,0.00,-0.003,0.145,0.00,0.,0.,0.,0.,0.,0.
1.00,15.50,0.00,-0.003,0.155,0.00,0.,0.,0.,0.,0.,0.
1.00,16.50,0.00,-0.003,0.165,0.00,0.,0.,0.,0.,0.,0.
1.00,17.50,0.00,-0.003,0.175,0.00,0.,0.,0.,0.,0.,0.
1.00,18.50,0.00,-0.003,0.185,0.00,0.,0.,0.,0.,0.,0.
1.00,19.50,0.00,-0.003,0.195,0.00,0.,0.,0.,0.,0.,0.
1.00,20.50,0.00,-0.003,0.205,0.00,0.,0.,0.,0.,0.,0.
1.00,21.50,0.00,-0.003,0.215,0.00,0.,0.,0.,0.,0.,0.
1.00,22.50,0.00,-0.003,0.225,0.00,0.,0.,0.,0.,0.,0.
1.00,23.50,0.00,-0.003,0.235,0.00,0.,0.,0.,0.,0.,0.
1.00,24.50,0.00,-0.003,0.245,0.00,0.,0.,0.,0.,0.,0.
1.00,25.50,0.00,-0.003,0.255,0.00,0.,0.,0.,0.,0.,0.
1.00,26.50,0.00,-0.003,0.265,0.00,0.,0.,0.,0.,0.,0.
1.00,27.50,0.00,-0.003,0.275,0.00,0.,0.,0.,0.,0.,0.
1.00,28.50,0.00,-0.003,0.285,0.00,0.,0.,0.,0.,0.,0.
1.00,29.50,0.00,-0.003,0.295,0.00,0.,0.,0.,0.,0.,0.
1.00,30.50,0.00,-0.003,0.305,0.00,0.,0.,0.,0.,0.,0.
1.00,31.50,0.00,-0.003,0.315,0.00,0.,0.,0.,0.,0.,0.
1.00,32.50,0.00,-0.003,0.325,0.00,0.,0.,0.,0.,0.,0.
1.00,33.50,0.00,-0.003,0.335,0.00,0.,0.,0.,0.,0.,0.
1.00,34.50,0.00,-0.003,0.345,0.00,0.,0.,0.,0.,0.,0.
1.00,35.50,0.00,-0.003,0.355,0.00,0.,0.,0.,0.,0.,0.
1.00,36.50,0.00,-0.003,0.365,0.00,0.,0.,0.,0.,0.,0.
2.00,-36.50,0.00,-0.006,-0.365,0.00,0.,0.,0.,0.,0.,0.
2.00,-35.50,0.00,-0.006,-0.355,0.00,0.,0.,0.,0.,0.,0.
2.00,-34.50,0.00,-0.006,-0.345,0.00,0.,0.,0.,0.,0.,0.
2.00,-33.50,0.00,-0.006,-0.335,0.00,0.,0.,0.,0.,0.,0.
2.00,-32.50,0.00,-0.006,-0.325,0.00,0.,0.,0.,0.,0.,0.
2.00,-31.50,0.00,-0.006,-0.315,0.00,0.,0.,0.,0.,0.,0.
2.00,-30.50,0.00,-0.006,-0.305,0.00,0.,0.,0.,0.,0.,0.
2.00,-29.50,0.00,-0.006,-0.295,0.00,0.,0.,0.,0.,0.,0.
2.00,-28.50,0.00,-0.006,-0.285,0.00,0.,0.,0.,0.,0.,0.
2.00,-27.50,0.00,-0.006,-0.275,0.00,0.,0.,0.,0.,0.,0.
2.00,-26.50,0.00,-0.006,-0.265,0.00,0.,0.,0.,0.,0.,0.
2.00,-25.50,0.00,-0.006,-0.255,0.00,0.,0.,0.,0.,0.,0.
2.00,-24.50,0.00,-0.006,-0.245,0.00,0.,0.,0.,0.,0.,0.
2.00,-23.50,0.00,-0.006,-0.235,0.00,0.,0.,0.,0.,0.,0.
2.00,-22.50,0.00,-0.006,-0.225,0.00,0.,0.,0.,0.,0.,0.
2.00,-21.50,0.00,-0.006,-0.215,0.00,0.,0.,0.,0.,0.,0.
2.00,-20.50,0.00,-0.006,-0.205,0.00,0.,0.,0.,0.,0.,0.
2.00,-19.50,0.00,-0.006,-0.195,0.00,0.,0.,0.,0.,0.,0.
2.00,-18.50,0.00,-0.006,-0.185,0.00,0.,0.,0.,0.,0.,0.
2.00,-17.50,0.00,-0.006,-0.175,0.00,0.,0.,0.,0.,0.,0.
2.00,-16.50,0.00,-0.006,-0.165,0.00,0.,0.,0.,0.,0.,0.
2.00,-15.50,0.00,-0.006,-0.155,0.00,0.,0.,0.,0.,0.,0.
2.00,-14.50,0.00,-0.006,-0.145,0.00,0.,0.,0.,0.,0.,0.
2.00,-13.50,0.00,-0.006,-0.135,0.00,0.,0.,0.,0.,0.,0.
2.00,-12.50,0.00,-0.006,-0.125,0.00,0.,0.,0.,0.,0.,0.
2.00,-11.50,0.00,-0.006,-0.115,0.00,0.,0.,0.,0.,0.,0.
2.00,-10.50,0.00,-0.006,-0.105,0.00,0.,0.,0.,0.,0.,0.
2.00,-9.50,0.00,-0.006,-0.095,0.00,0.,0.,0.,0.,0.,0.
2.00,-8.50,0.00,-0.006,-0.085,0.00,0.,0.,0.,0.,0.,0.
2.00,-7.50,0.00,-0.006,-0.075,0.00,0.,0.,0.,0.,0.,0.
2.00,-6.50,0.00,-0.006,-0.065,0.00,0.,0.,0.,0.,0.,0.
2.00,-5.50,0.00,-0.006,-0.055,0.00,0.,0.,0.,0.,0.,0.
2.00,-4.50,0.00,-0.006,-0.045,0.00,0.,0.,0.,0.,0.,0.
2.00,-3.50,0.00,-0.006,-0.035,0.00,0.,0.,0.,0.,0.,0.
2.00,-2.50,0.00,-0.006,-0.025,0.00,0.,0.,0.,0.,0.,0.
2.00,-1.50,0.00,-0.006,-0.015,0.00,0.,0.,0.,0.,0.,0.
2.00,-0.50,0.00,-0.006,-0.005,0.00,0.,0.,0.,0.,0.,0.
2.00,0.50,0.00,-0.006,0.005,0.00,0.,0.,0.,0.,0.,0.
2.00,1.50,0.00,-0.006,0.015,0.00,0.,0.,0.,0.,0.,0.
2.00,2.50,0.00,-0.006,0.025,0.00,0.,0.,0.,0.,0.,0.
2.00,3.50,0.00,-0.006,0.035,0.00,0.,0.,0.,0.,0.,0.
2.00,4.50,0.00,-0.006,0.045,0.00,0.,0.,0.,0.,0.,0.
2.00,5.50,0.00,-0.006,0.055,0.00,0.,0.,0.,0.,0.,0.
2.00,6.50,0.00,-0.006,0.065,0.00,0.,0.,0.,0.,0.,0.
2.00,7.50,0.00,-0.006,0.075,0.00,0.,0.,0.,0.,0.,0.
2.00,8.50,0.00,-0.006,0.085,0.00,0.,0.,0.,0.,0.,0.
2.00,9.50,0.00,-0.006,0.095,0.00,0.,0.,0.,0.,0.,0.
2.00,10.50,0.00,-0.006,0.105,0.00,0.,0.,0.,0.,0.,0.
2.00,11.50,0.00,-0.006,0.115,0.00,0.,0.,0.,0.,0.,0.
2.00,12.50,0.00,-0.006,0.125,0.00,0.,0.,0.,0.,0.,0.
2.00,13.50,0.00,-0.006,0.135,0.00,0.,0.,0.,0.,0.,0.
2.00,14.50,0.00,-0.006,0.145,0.00,0.,0.,0.,0.,0.,0.
2.00,15.50,0.00,-0.006,0.155,0.00,0.,0.,0.,0.,0.,0.
2.00,16.50,0.00,-0.006,0.165,0.00,0.,0.,0.,0.,0.,0.
2.00,17.50,0.00,-0.006,0.175,0.00,0.,0.,0.,0.,0.,0.
2.00,18.50,0.00,-0.006,0.185,0.00,0.,0.,0.,0.,0.,0.
2.00,19.50,0.00,-0.006,0.195,0.00,0.,0.,0.,0.,0.,0.
2.00,20.50,0.00,-0.006,0.205,0.00,0.,0.,0.,0.,0.,0.
2.00,21.50,0.00,-0.006,0.215,0.00,0.,0.,0.,0.,0.,0.
2.00,22.50,0.00,-0.006,0.225,0.00,0.,0.,0.,0.,0.,0.
2.00,23.50,0.00,-0.006,0.235,0.00,0.,0.,0.,0.,0.,0.
2.00,24.50,0.00,-0.006,0.245,0.00,0.,0.,0.,0.,0.,0.
2.00,25.50,0.00,-0.006,0.255,0.00,0.,0.,0.,0.,0.,0.
2.00,26.50,0.00,-0.006,0.265,0.00,0.,0.,0.,0.,0.,0.
2.00,27.50,0.00,-0.006,0.275,0.00,0.,0.,0.,0.,0.,0.
2.00,28.50,0.00,-0.006,0.285,0.00,0.,0.,0.,0.,0.,0.
2.00,29.50,0.00,-0.006,0.295,0.00,0.,0.,0.,0.,0.,0.
2.00,30.50,0.00,-0.006,0.305,0.00,0.,0.,0.,0.,0.,0.
2.00,31.50,0.00,-0.006,0.315,0.00,0.,0.,0.,0.,0.,0.
2.00,32.50,0.00,-0.006,0.325,0.00,0.,0.,0.,0.,0.,0.
2.00,33.50,0.00,-0.006,0.335,0.00,0.,0.,0.,0.,0.,0.
2.00,34.50,0.00,-0.006,0.345,0.00,0.,0.,0.,0.,0.,0.
2.00,35.50,0.00,-0.006,0.355,0.00,0.,0.,0.,0.,0.,0.
2.00,36.50,0.00,-0.006,0.365,0.00,0.,0.,0.,0.,0.,0.
3.00,-36.50,0.00,-0.009,-0.365,0.00,0.,0.,0.,0.,0.,0.
3.00,-35.50,0.00,-0.009,-0.355,0.00,0.,0.,0.,0.,0.,0.
3.00,-34.50,0.00,-0.009,-0.345,0.00,0.,0.,0.,0.,0.,0.
3.00,-33.50,0.00,-0.009,-0.335,0.00,0.,0.,0.,0.,0.,0.
3.00,-32.50,0.00,-0.009,-0.325,0.00,0.,0.,0.,0.,0.,0.
3.00,-31.50,0.00,-0.009,-0.315,0.00,0.,0.,0.,0.,0.,0.
3.00,-30.50,0.00,-0.009,-0.305,0.00,0.,0.,0.,0.,0.,0.
3.00,-29.50,0.00,-0.009,-0.295,0.00,0.,0.,0.,0.,0.,0.
3.00,-28.50,0.00,-0.009,-0.285,0.00,0.,0.,0.,0.,0.,0.
3.00,-27.50,0.00,-0.009,-0.275,0.00,0.,0.,0.,0.,0.,0.
3.00,-26.50,0.00,-0.009,-0.265,0.00,0.,0.,0.,0.,0.,0.
3.00,-25.50,0.00,-0.009,-0.255,0.00,0.,0.,0.,0.,0.,0.
3.00,-24.50,0.00,-0.009,-0.245,0.00,0.,0.,0.,0.,0.,0.
3.00,-23.50,0.00,-0.009,-0.235,0.00,0.,0.,0.,0.,0.,0.
3.00,-22.50,0.00,-0.009,-0.225,0.00,0.,0.,0.,0.,0.,0.
3.00,-21.50,0.00,-0.009,-0.215,0.00,0.,0.,0.,0.,0.,0.
3.00,-20.50,0.00,-0.009,-0.205,0.00,0.,0.,0.,0.,0.,0.
3.00,-19.50,0.00,-0.009,-0.195,0.00,0.,0.,0.,0.,0.,0.
3.00,-18.50,0.00,-0.009,-0.185,0.00,0.,0.,0.,0.,0.,0.
3.00,-17.50,0.00,-0.009,-0.175,0.00,0.,0.,0.,0.,0.,0.
3.00,-16.50,0.00,-0.009,-0.165,0.00,0.,0.,0.,0.,0.,0.
3.00,-15.50,0.00,-0.009,-0.155,0.00,0.,0.,0.,0.,0.,0.
3.00,-14.50,0.00,-0.009,-0.145,0.00,0.,0.,0.,0.,0.,0.
3.00,-13.50,0.00,-0.009,-0.135,0.00,0.,0.,0.,0.,0.,0.
3.00,-12.50,0.00,-0.009,-0.125,0.00,0.,0.,0.,0.,0.,0.
3.00,-11.50,0.00,-0.009,-0.115,0.00,0.,0.,0.,0.,0.,0.
3.00,-10.50,0.00,-0.009,-0.105,0.00,0.,0.,0.,0.,0.,0.
3.00,-9.50,0.00,-0.009,-0.095,0.00,0.,0.,0.,0.,0.,0.
3.00,-8.50,0.00,-0.009,-0.085,0.00,0.,0.,0.,0.,0.,0.
3.00,-7.50,0.00,-0.009,-0.075,0.00,0.,0.,0.,0.,0.,0.
3.00,-6.50,0.00,-0.009,-0.065,0.00,0.,0.,0.,0.,0.,0.
3.00,-5.50,0.00,-0.009,-0.055,0.00,0.,0.,0.,0.,0.,0.
3.00,-4.50,0.00,-0.009,-0.045,0.00,0.,0.,0.,0.,0.,0.
3.00,-3.50,0.00,-0.009,-0.035,0.00,0.,0.,0.,0.,0.,0.
3.00,-2.50,0.00,-0.009,-0.025,0.00,0.,0.,0.,0.,0.,0.
3.00,-1.50,0.00,-0.009,-0.015,0.00,0.,0.,0.,0.,0.,0.
3.00,-0.50,0.00,-0.009,-0.005,0.00,0.,0.,0.,0.,0.,0.
3.00,0.50,0.00,-0.009,0.005,0.00,0.,0.,0.,0.,0.,0.
3.00,1.50,0.00,-0.009,0.015,0.00,0.,0.,0.,0.,0.,0.
3.00,2.50,0.00,-0.009,0.025,0.00,0.,0.,0.,0.,0.,0.
3.00,3.50,0.00,-0.009,0.035,0.00,0.,0.,0.,0.,0.,0.
3.00,4.50,0.00,-0.009,0.045,0.00,0.,0.,0.,0.,0.,0.
3.00,5.50,0.00,-0.009,0.055,0.00,0.,0.,0.,0.,0.,0.
3.00,6.50,0.00,-0.009,0.065,0.00,0.,0.,0.,0.,0.,0.
3.00,7.50,0.00,-0.009,0.075,0.00,0.,0.,0.,0.,0.,0.
3.00,8.50,0.00,-0.009,0.085,0.00,0.,0.,0.,0.,0.,0.
3.00,9.50,0.00,-0.009,0.095,0.00,0.,0.,0.,0.,0.,0.
3.00,10.50,0.00,-0.009,0.105,0.00,0.,0.,0.,0.,0.,0.
3.00,11.50,0.00,-0.009,0.115,0.00,0.,0.,0.,0.,0.,0.
3.00,12.50,0.00,-0.009,0.125,0.00,0.,0.,0.,0.,0.,0.
3.00,13.50,0.00,-0.009,0.135,0.00,0.,0.,0.,0.,0.,0.
3.00,14.50,0.00,-0.009,0.145,0.00,0.,0.,0.,0.,0.,0.
3.00,15.50,0.00,-0.009,0.155,0.00,0.,0.,0.,0.,0.,0.
3.00,16.50,0.00,-0.009,0.165,0.00,0.,0.,0.,0.,0.,0.
3.00,17.50,0.00,-0.009,0.175,0.00,0.,0.,0.,0.,0.,0.
3.00,18.50,0.00,-0.009,0.185,0.00,0.,0.,0.,0.,0.,0.
3.00,19.50,0.00,-0.009,0.195,0.00,0.,0.,0.,0.,0.,0.
3.00,20.50,0.00,-0.009,0.205,0.00,0.,0.,0.,0.,0.,0.
3.00,21.50,0.00,-0.009,0.215,0.00,0.,0.,0.,0.,0.,0.
3.00,22.50,0.00,-0.009,0.225,0.00,0.,0.,0.,0.,0.,0.
3.00,23.50,0.00,-0.009,0.235,0.00,0.,0.,0.,0.,0.,0.
3.00,24.50,0.00,-0.009,0.245,0.00,0.,0.,0.,0.,0.,0.
3.00,25.50,0.00,-0.009,0.255,0.00,0.,0.,0.,0.,0.,0.
3.00,26.50,0.00,-0.009,0.265,0.00,0.,0.,0.,0.,0.,0.
3.00,27.50,0.00,-0.009,0.275,0.00,0.,0.,0.,0.,0.,0.
3.00,28.50,0.00,-0.009,0.285,0.00,0.,0.,0.,0.,0.,0.
3.00,29.50,0.00,-0.009,0.295,0.00,0.,0.,0.,0.,0.,0.
3.00,30.50,0.00,-0.009,0.305,0.00,0.,0.,0.,0.,0.,0.
3.00,31.50,0.00,-0.009,0.315,0.00,0.,0.,0.,0.,0.,0.
3.00,32.50,0.00,-0.009,0.325,0.00,0.,0.,0.,0.,0.,0.
3.00,33.50,0.00,-0.009,0.335,0.00,0.,0.,0.,0.,0.,0.
3.00,34.50,0.00,-0.009,0.345,0.00,0.,0.,0.,0.,0.,0.
3.00,35.50,0.00,-0.009,0.355,0.00,0.,0.,0.,0.,0.,0.
3.00,36.50,0.00,-0.009,0.365,0.00,0.,0.,0.,0.,0.,0.
4.00,-36.50,0.00,-0.012,-0.365,0.00,0.,0.,0.,0.,0.,0.
4.00,-35.50,0.00,-0.012,-0.355,0.00,0.,0.,0.,0.,0.,0.
4.00,-34.50,0.00,-0.012,-0.345,0.00,0.,0.,0.,0.,0.,0.
4.00,-33.50,0.00,-0.012,-0.335,0.00,0.,0.,0.,0.,0.,0.
4.00,-32.50,0.00,-0.012,-0.325,0.00,0.,0.,0.,0.,0.,0.
4.00,-31.50,0.00,-0.012,-0.315,0.00,0.,0.,0.,0.,0.,0.
4.00,-30.50,0.00,-0.012,-0.305,0.00,0.,0.,0.,0.,0.,0.
4.00,-29.50,0.00,-0.012,-0.295,0.00,0.,0.,0.,0.,0.,0.
4.00,-28.50,0.00,-0.012,-0.285,0.00,0.,0.,0.,0.,0.,0.
4.00,-27.50,0.00,-0.012,-0.275,0.00,0.,0.,0.,0.,0.,0.
4.00,-26.50,0.00,-0.012,-0.265,0.00,0.,0.,0.,0.,0.,0.
4.00,-25.50,0.00,-0.012,-0.255,0.00,0.,0.,0.,0.,0.,0.
4.00,-24.50,0.00,-0.012,-0.245,0.00,0.,0.,0.,0.,0.,0.
4.00,-23.50,0.00,-0.012,-0.235,0.00,0.,0.,0.,0.,0.,0.
4.00,-22.50,0.00,-0.012,-0.225,0.00,0.,0.,0.,0.,0.,0.
4.00,-21.50,0.00,-0.012,-0.215,0.00,0.,0.,0.,0.,0.,0.
4.00,-20.50,0.00,-0.012,-0.205,0.00,0.,0.,0.,0.,0.,0.
4.00,-19.50,0.00,-0.012,-0.195,0.00,0.,0.,0.,0.,0.,0.
4.00,-18.50,0.00,-0.012,-0.185,0.00,0.,0.,0.,0.,0.,0.
4.00,-17.50,0.00,-0.012,-0.175,0.00,0.,0.,0.,0.,0.,0.
4.00,-16.50,0.00,-0.012,-0.165,0.00,0.,0.,0.,0.,0.,0.
4.00,-15.50,0.00,-0.012,-0.155,0.00,0.,0.,0.,0.,0.,0.
4.00,-14.50,0.00,-0.012,-0.145,0.00,0.,0.,0.,0.,0.,0.
4.00,-13.50,0.00,-0.012,-0.135,0.00,0.,0.,0.,0.,0.,0.
4.00,-12.50,0.00,-0.012,-0.125,0.00,0.,0.,0.,0.,0.,0.
4.00,-11.50,0.00,-0.012,-0.115,0.00,0.,0.,0.,0.,0.,0.
4.00,-10.50,0.00,-0.012,-0.105,0.00,0.,0.,0.,0.,0.,0.
4.00,-9.50,0.00,-0.012,-0.095,0.00,0.,0.,0.,0.,0.,0.
4.00,-8.50,0.00,-0.012,-0.085,0.00,0.,0.,0.,0.,0.,0.
4.00,-7.50,0.00,-0.012,-0.075,0.00,0.,0.,0.,0.,0.,0.
4.00,-6.50,0.00,-0.012,-0.065,0.00,0.,0.,0.,0.,0.,0.
4.00,-5.50,0.00,-0.012,-0.055,0.00,0.,0.,0.,0.,0.,0.
4.00,-4.50,0.00,-0.012,-0.045,0.00,0.,0.,0.,0.,0.,0.
4.00,-3.50,0.00,-0.012,-0.035,0.00,0.,0.,0.,0.,0.,0.
4.00,-2.50,0.00,-0.012,-0.025,0.00,0.,0.,0.,0.,0.,0.
4.00,-1.50,0.00,-0.012,-0.015,0.00,0.,0.,0.,0.,0.,0.
4.00,-0.50,0.00,-0.012,-0.005,0.00,0.,0.,0.,0.,0.,0.
4.00,0.50,0.00,-0.012,0.005,0.00,0.,0.,0.,0.,0.,0.
4.00,1.50,0.00,-0.012,0.015,0.00,0.,0.,0.,0.,0.,0.
4.00,2.50,0.00,-0.012,0.025,0.00,0.,0.,0.,0.,0.,0.
4.00,3.50,0.00,-0.012,0.035,0.00,0.,0.,0.,0.,0.,0.
4.00,4.50,0.00,-0.012,0.045,0.00,0.,0.,0.,0.,0.,0.
4.00,5.50,0.00,-0.012,0.055,0.00,0.,0.,0.,0.,0.,0.
4.00,6.50,0.00,-0.012,0.065,0.00,0.,0.,0.,0.,0.,0.
4.00,7.50,0.00,-0.012,0.075,0.00,0.,0.,0.,0.,0.,0.
4.00,8.50,0.00,-0.012,0.085,0.00,0.,0.,0.,0.,0.,0.
4.00,9.50,0.00,-0.012,0.095,0.00,0.,0.,0.,0.,0.,0.
4.00,10.50,0.00,-0.012,0.105,0.00,0.,0.,0.,0.,0.,0.
4.00,11.50,0.00,-0.012,0.115,0.00,0.,0.,0.,0.,0.,0.
4.00,12.50,0.00,-0.012,0.125,0.00,0.,0.,0.,0.,0.,0.
4.00,13.50,0.00,-0.012,0.135,0.00,0.,0.,0.,0.,0.,0.
4.00,14.50,0.00,-0.012,0.145,0.00,0.,0.,0.,0.,0.,0.
4.00,15.50,0.00,-0.012,0.155,0.00,0.,0.,0.,0.,0.,0.
4.00,16.50,0.00,-0.012,0.165,0.00,0.,0.,0.,0.,0.,0.
4.00,17.50,0.00,-0.012,0.175,0.00,0.,0.,0.,0.,0.,0.
4.00,18.50,0.00,-0.012,0.185,0.00,0.,0.,0.,0.,0.,0.
4.00,19.50,0.00,-0.012,0.195,0.00,0.,0.,0.,0.,0.,0.
4.00,20.50,0.00,-0.012,0.205,0.00,0.,0.,0.,0.,0.,0.
4.00,21.50,0.00,-0.012,0.215,0.00,0.,0.,0.,0.,0.,0.
4.00,22.50,0.00,-0.012,0.225,0.00,0.,0.,0.,0.,0.,0.
4.00,23.50,0.00,-0.012,0.235,0.00,0.,0.,0.,0.,0.,0.
4.00,24.50,0.00,-0.012,0.245,0.00,0.,0.,0.,0.,0.,0.
